Filing Date,Trade Date,Ticker,Company Name,Insider Name,Title,Trade Type,Price,Qty,Owned,DeltaOwn,Value,Qty2,Value2
2021-10-04 20:59:03,2021-10-04,STXB,"Spirit of Texas Bancshares, Inc.",Patel Akash J.,Dir,P - Purchase,$24.24,81,"187,721",0%,#ERROR!,81,1963
2021-10-04 20:58:05,2021-10-01,FN,Fabrinet,Grady Seamus,CEO,S - Sale,$104.21,"-5,759","62,457",-8%,"-$600,127",#N/A,#N/A
2021-10-04 20:55:11,2021-10-01,STXB,"Spirit of Texas Bancshares, Inc.",McGuire David M,Pres,S - Sale,$24.45,"-2,000","184,136",-1%,"-$48,909",#N/A,#N/A
2021-10-04 20:53:14,2021-10-01,PUBM,"Pubmatic, Inc.",Hirsch Jeffrey K.,Chief Commercial Officer,S - Sale+OE,$25.47,-743,"2,082",-26%,"-$18,924",#N/A,#N/A
2021-10-04 20:52:36,2021-10-01,STXB,"Spirit of Texas Bancshares, Inc.",Bass Dean O.,"COB, CEO",S - Sale,$24.45,"-2,000","247,540",-1%,"-$48,909",#N/A,#N/A
2021-10-04 20:49:18,2021-09-30,ALCO,"Alico, Inc.",Arlon Valencia Holdings LLC,Dir,S - Sale,$34.53,"-1,692","734,729",0%,"-$58,419",#N/A,#N/A
2021-10-04 20:47:56,2021-10-01,PUBM,"Pubmatic, Inc.",Goel Amar K.,"Chief Innovation Officer, 10%",S - Sale+OE,$25.34,"-1,004",0,-100%,"-$25,438",#N/A,#N/A
2021-10-04 20:44:24,2021-10-01,PUBM,"Pubmatic, Inc.",Pantelick Steven,CFO,S - Sale+OE,$25.47,"-1,196","3,030",-28%,"-$30,462",#N/A,#N/A
2021-10-04 20:32:32,2021-10-01,PUBM,"Pubmatic, Inc.",Chow Thomas C.,"GC, Secretary",S - Sale+OE,$25.36,-804,0,-100%,"-$20,386",#N/A,#N/A
2021-10-04 20:30:00,2021-10-01,SWAV,"Shockwave Medical, Inc.",Puckett Dan,CFO,S - Sale+OE,$195.47,"-2,500","45,788",-5%,"-$488,686",#N/A,#N/A
2021-10-04 20:27:04,2021-10-01,NTGR,"Netgear, Inc.",Lo Patrick Cs,CEO,S - Sale+OE,$32.68,"-7,149","533,363",-1%,"-$233,597",#N/A,#N/A
2021-10-04 20:22:48,2021-09-30,GDRX,"Goodrx Holdings, Inc.","Idea Men, LLC",10%,S - Sale+OE,$41.08,"-167,557",0,-100%,"-$6,882,624",#N/A,#N/A
2021-10-04 20:19:41,2021-10-01,GDRX,"Goodrx Holdings, Inc.",Slutsky Andrew,"Pres, Consumer",S - Sale+OE,$43.03,"-35,018","3,291,947",-1%,"-$1,506,965",#N/A,#N/A
2021-10-04 20:19:13,2021-10-01,STEP,Stepstone Group Inc.,Randel Johnny D,"CFO, 10%",S - Sale+OE,$41.78,"-22,605","1,343,321",-2%,"-$944,478",#N/A,#N/A
2021-10-04 20:13:55,2021-10-01,PING,Ping Identity Holding Corp.,Romer Lauren Adrienne,GC,S - Sale+OE,$24.71,"-1,000","133,332",-1%,"-$24,710",#N/A,#N/A
2021-10-04 20:13:50,2021-10-01,NEWR,"New Relic, Inc.",Cirne Lewis,"Exec COB, 10%",S - Sale+OE,$72.54,"-46,500","5,803,455",-1%,"-$3,372,993",#N/A,#N/A
2021-10-04 20:13:35,2021-09-30,PMVP,"Pmv Pharmaceuticals, Inc.",Schroeder Thilo,Dir,S - Sale,$30.09,"-14,619","1,102,083",-1%,"-$439,821",#N/A,#N/A
2021-10-04 20:12:57,2021-09-30,ZI,Zoominfo Technologies Inc.,Cg Subsidiary Holdings L.L.C.,10%,S - Sale,$61.19,"-424,893","60,466,239",-1%,"-$25,999,342",#N/A,#N/A
2021-10-04 20:12:02,2021-09-30,ZI,Zoominfo Technologies Inc.,Carlyle Group Inc.,10%,S - Sale,$61.19,"-424,893","60,466,239",-1%,"-$25,999,342",#N/A,#N/A
2021-10-04 19:58:34,2021-10-01,CRM,"Salesforce.Com, Inc.",Benioff Marc,"Chair of the Board, CEO",S - Sale+OE,$272.74,"-20,000","28,986,249",0%,"-$5,454,711",#N/A,#N/A
2021-10-04 19:50:06,2021-10-01,PAYS,"Paysign, Inc.",Newcomer Mark,"CEO, 10%",S - Sale+OE,$2.48,"-41,290","9,381,202",0%,"-$102,553",#N/A,#N/A
2021-10-04 19:45:22,2021-10-01,GIS,General Mills Inc,Allendorf Richard C,"GC, Secretary",S - Sale+OE,$60.54,"-9,731","95,764",-9%,"-$589,115",#N/A,#N/A
2021-10-04 19:44:19,2021-10-04,MAX,"Mediaalpha, Inc.",Sweetser Jeff,See Remarks,S - Sale+OE,$17.55,"-8,000","19,525",-29%,"-$140,400",#N/A,#N/A
2021-10-04 19:42:59,2021-09-30,CALX,"Calix, Inc",Eleniak Shane Todd Marshall,"EVP, Products",S - Sale+OE,$48.50,"-26,000",0,-100%,"-$1,261,000",#N/A,#N/A
2021-10-04 19:39:06,2021-10-04,CVNA,Carvana Co.,Taira Thomas,"Pres, Special Projects",S - Sale,$298.26,-155,"43,087",0%,"-$46,230",#N/A,#N/A
2021-10-04 19:37:24,2021-10-04,HALO,"Halozyme Therapeutics, Inc.",Torley Helen,"Pres, CEO",S - Sale+OE,$40.09,"-50,000","537,160",-9%,"-$2,004,390",#N/A,#N/A
2021-10-04 19:24:44,2021-09-30,FTK,Flotek Industries Inc/cn/,Gibson John W Jr,"CEO, Pres",P - Purchase,$1.22,#ERROR!,"870,593",0%,#ERROR!,2000,2440
2021-10-04 19:06:33,2021-09-30,FND,"Floor & Decor Holdings, Inc.",Denny Steven Alan,"EVP, Store Operations",S - Sale+OE,$122.61,"-2,510","2,440",-51%,"-$307,749",#N/A,#N/A
2021-10-04 19:06:12,2021-10-01,CRM,"Salesforce.Com, Inc.",Weaver Amy E,"Pres, CFO",S - Sale+OE,$271.50,"-6,635","22,728",-23%,"-$1,801,403",#N/A,#N/A
2021-10-04 19:02:26,2021-09-30,FND,"Floor & Decor Holdings, Inc.",Robbins Brian K,"EVP - BUS. DVLPMT, STRATEGY",S - Sale+OE,$122.61,"-10,813","32,066",-25%,"-$1,325,744",#N/A,#N/A
2021-10-04 19:00:48,2021-10-01,FOLD,"Amicus Therapeutics, Inc.",Whitman Burke W,Dir,P - Purchase,$9.56,#ERROR!,"63,582",0.02,#ERROR!,1500,14346
2021-10-04 19:00:25,2021-09-30,QS,Quantumscape Corp,Mirro Justin E,Dir,S - Sale+OE,$23.40,"-186,437","5,859,158",-3%,"-$4,362,626",#N/A,#N/A
2021-10-04 19:00:16,2021-09-30,SNAP,Snap Inc,O'Sullivan Michael J.,GC,S - Sale,$73.82,"-6,000","1,146,318",-1%,"-$442,949",#N/A,#N/A
2021-10-04 18:59:41,2021-10-01,FOLD,"Amicus Therapeutics, Inc.",Crowley John F,"COB, CEO",S - Sale,$10.00,"-7,500","897,240",-1%,"-$75,000",#N/A,#N/A
2021-10-04 18:58:29,2021-10-01,FOLD,"Amicus Therapeutics, Inc.",Campbell Bradley L,COO,S - Sale+OE,$10.00,"-10,515","457,268",-2%,"-$105,150",#N/A,#N/A
2021-10-04 18:56:58,2021-09-30,FND,"Floor & Decor Holdings, Inc.",Christopherson David Victor,"EVP, GC",S - Sale+OE,$122.60,"-7,853","45,414",-15%,"-$962,737",#N/A,#N/A
2021-10-04 18:37:30,2021-10-01,SSD,"Simpson Manufacturing Co., Inc.",Dankel Roger,"Pres, Simpson Strong-Tie",S - Sale,$107.77,"-1,500","31,698",-5%,"-$161,655",#N/A,#N/A
2021-10-04 18:36:54,2021-10-01,EA,Electronic Arts Inc.,Singh Vijayanthimala,Chief People Officer,S - Sale,$141.90,-800,"22,418",-3%,"-$113,520",#N/A,#N/A
2021-10-04 18:34:51,2021-10-01,EA,Electronic Arts Inc.,Miele Laura,Chief Studios Officer,S - Sale,$142.45,"-3,100","23,632",-12%,"-$441,584",#N/A,#N/A
2021-10-04 18:33:13,2021-09-30,VZIO,Vizio Holding Corp.,Baxter William T,CTO,S - Sale+OE,$21.16,"-378,426","60,708",-86%,"-$8,007,334",#N/A,#N/A
2021-10-04 18:32:50,2021-10-01,EA,Electronic Arts Inc.,Bruzzo Chris,EVP,S - Sale,$142.35,"-2,500","17,658",-12%,"-$355,878",#N/A,#N/A
2021-10-04 18:27:05,2021-10-01,RDNT,"Radnet, Inc.",Hames Norman R,"Pres, COO-West Operations",S - Sale,$28.57,"-35,000","267,915",-12%,"-$999,987",#N/A,#N/A
2021-10-04 18:26:27,2021-10-01,FB,Facebook Inc,Zuckerberg Mark,"COB, CEO, 10%",S - Sale+OE,$342.63,"-77,300","895,846",-8%,"-$26,485,562",#N/A,#N/A
2021-10-04 18:26:03,2021-09-30,MMS,"Maximus, Inc.",Montoni Richard A,Vice COB,S - Sale,$83.20,"-6,234","111,835",-5%,"-$518,669",#N/A,#N/A
2021-10-04 18:24:46,2021-10-04,KRON,"Kronos Bio, Inc.",Dinsmore Christopher,Chief Scientific Officer,S - Sale+OE,$20.81,"-9,189","96,360",-9%,"-$191,195",#N/A,#N/A
2021-10-04 18:20:57,2021-09-30,FB,Facebook Inc,Zuckerberg Mark,"COB, CEO, 10%",S - Sale+OE,$340.95,"-77,300","910,846",-8%,"-$26,355,063",#N/A,#N/A
2021-10-04 18:18:33,2021-10-01,WISH,Contextlogic Inc.,Shah Devang,"GC, Secretary",S - Sale,$5.53,"-4,083","91,998",-4%,"-$22,579",#N/A,#N/A
2021-10-04 18:13:47,2021-10-01,XYL,Xylem Inc.,Pine Matthew Francis,SVP,S - Sale+OE,$121.42,"-2,000","37,217",-5%,"-$242,835",#N/A,#N/A
2021-10-04 18:11:27,2021-09-29,ZIOP,Ziopharm Oncology Inc,Vieser Jaime,Dir,P - Purchase,$1.91,#ERROR!,"1,030,321",0.11,#ERROR!,100000,191000
2021-10-04 18:03:32,2021-09-30,AN,"Autonation, Inc.","Cascade Investment, L.L.C.",10%,S - Sale,$120.57,"-93,074","11,442,257",-1%,"-$11,222,232",#N/A,#N/A
2021-10-04 18:00:59,2021-10-04,PANW,Palo Alto Networks Inc,McLaughlin Mark D,Dir,S - Sale,$479.57,"-1,500","105,331",-1%,"-$719,358",#N/A,#N/A
2021-10-04 18:00:39,2021-10-01,MGM,Mgm Resorts International,Sanders Corey Ian,COO,S - Sale,$44.15,"-40,000","325,751",-11%,"-$1,766,164",#N/A,#N/A
2021-10-04 17:59:57,2021-09-30,TWLO,Twilio Inc,Shipchandler Khozema,CFO,S - Sale+OE,$318.26,"-4,417","69,604",-6%,"-$1,405,746",#N/A,#N/A
2021-10-04 17:55:45,2021-10-01,MGM,Mgm Resorts International,Hornbuckle William,"CEO, Pres",S - Sale,$43.78,"-60,000","235,797",-20%,"-$2,626,740",#N/A,#N/A
2021-10-04 17:55:44,2021-10-01,DAIO,Data I/o Corp,Ambrose Anthony,Pres,S - Sale,$6.30,"-7,915","389,241",-2%,"-$49,882",#N/A,#N/A
2021-10-04 17:55:40,2021-09-30,MMS,"Maximus, Inc.",Nadeau Richard John,CFO,S - Sale,$83.20,"-6,131","32,146",-16%,"-$510,099",#N/A,#N/A
2021-10-04 17:55:37,2021-10-01,ALLO,"Allogene Therapeutics, Inc.",Amado Rafael,"EVP of R, D, CMO",S - Sale,$24.35,"-11,507","323,928",-3%,"-$280,185",#N/A,#N/A
2021-10-04 17:53:57,2021-09-27,SEMR,"Semrush Holdings, Inc.",Fetisov Evgeny,CFO,S - Sale+OE,$24.70,"-59,000","22,102",-73%,"-$1,457,279",#N/A,#N/A
2021-10-04 17:53:03,2021-10-01,VZIO,Vizio Holding Corp.,"V-Tw Holdings, LLC",10%,S - Sale,$21.36,"-15,148","11,899,907",0%,"-$323,516",#N/A,#N/A
2021-10-04 17:52:31,2021-10-01,CERT,"Certara, Inc.",Aspbury Robert,"Pres, SIMCYP",S - Sale,$33.51,"-19,354","300,523",-6%,"-$648,582",#N/A,#N/A
2021-10-04 17:51:50,2021-09-30,SXT,Sensient Technologies Corp,Winder Investment Pte Ltd,10%,P - Purchase,$91.67,#ERROR!,"5,032,993",0.01,#ERROR!,35992,3299214
2021-10-04 17:51:28,2021-10-01,STOK,"Stoke Therapeutics, Inc.",Nash Huw M.,"COO, CBO",S - Sale+OE,$24.83,"-5,700",0,-100%,"-$141,506",#N/A,#N/A
2021-10-04 17:49:34,2021-09-30,TWLO,Twilio Inc,Smith Karyn,"GC, Secretary",S - Sale,$314.29,-465,"29,178",-2%,"-$146,147",#N/A,#N/A
2021-10-04 17:48:48,2021-10-01,EVBG,"Everbridge, Inc.",Irvin Vernon,"EVP, Chief Revenue Officer",S - Sale+OE,$150.06,"-12,500",276,-98%,"-$1,875,698",#N/A,#N/A
2021-10-04 17:47:42,2021-09-30,GWRS,"Global Water Resources, Inc.",Coy Debra,Dir,P - Purchase,$18.82,22,"16,804",0%,#ERROR!,22,409
2021-10-04 17:44:06,2021-09-30,TWLO,Twilio Inc,Hu George,COO,S - Sale,$314.16,"-1,190","86,262",-1%,"-$373,852",#N/A,#N/A
2021-10-04 17:36:15,2021-09-30,ADVM,"Adverum Biotechnologies, Inc.",Clark Julie,Chief Medical Officer,S - Sale,$2.17,"-4,766","164,723",-3%,"-$10,342",#N/A,#N/A
2021-10-04 17:36:14,2021-09-30,CQP,"Cheniere Energy Partners, L.P.",Blackstone Holdings III L.P.,10%,P - Purchase,$40.94,#ERROR!,"203,308,691",0%,#ERROR!,44517,1822337
2021-10-04 17:33:11,2021-10-01,PANW,Palo Alto Networks Inc,Zuk Nir,"EVP, CTO",S - Sale,$480.91,"-12,000","875,884",-1%,"-$5,770,899",#N/A,#N/A
2021-10-04 17:28:52,2020-12-10,MMS,"Maximus, Inc.",Baylinson Ilene R.,Group GM,S - Sale,$76.64,"-16,788","19,682",-46%,"-$1,286,714",#N/A,#N/A
2021-10-04 17:28:45,2021-10-01,AVTR,"Avantor, Inc.",Gupta Rajiv,Dir,S - Sale,$39.94,"-100,000","1,079,347",-8%,"-$3,994,000",#N/A,#N/A
2021-10-04 17:28:39,2021-10-01,SHRG,Sharing Services Global Corp,"Dss, Inc.",10%,P - Purchase,$0.10,#ERROR!,"91,507,081",0%,#ERROR!,46103,4446
2021-10-04 17:27:54,2021-10-01,ATUS,"Altice Usa, Inc.",Olsen Michael,"EVP, Gen. Counsel, Secy",S - Sale,$20.69,"-3,000","26,038",-10%,"-$62,070",#N/A,#N/A
2021-10-04 17:26:58,2021-10-01,USIO,"Usio, Inc.",Long Michael R,Dir,S - Sale,$5.91,"-2,132","1,994,343",0%,"-$12,593",#N/A,#N/A
2021-10-04 17:26:45,2021-09-30,CQP,"Cheniere Energy Partners, L.P.",Cqp Rockies Platform LLC,10%,P - Purchase,$40.94,#ERROR!,"203,308,691",0%,#ERROR!,44517,1822337
2021-10-04 17:24:54,2021-10-01,RMNI,"Rimini Street, Inc.",Perica Michael L.,"EVP, CFO",S - Sale+OE,$9.81,"-8,465","24,868",-25%,"-$83,042",#N/A,#N/A
2021-10-04 17:24:21,2021-09-30,ZUO,Zuora Inc,Tzuo Tien,"COB, CEO, 10%",S - Sale+OE,$16.64,"-30,000",0,-100%,"-$499,093",#N/A,#N/A
2021-10-04 17:23:09,2021-09-30,EVRG,"Evergy, Inc.",Wilder C John,Dir,P - Purchase,$62.43,#ERROR!,"2,408,691",0.03,#ERROR!,60018,3746982
2021-10-04 17:21:48,2021-10-01,ZUO,Zuora Inc,Traube Robert J.,Chief Revenue Officer,S - Sale+OE,$16.81,"-15,693","34,190",-31%,"-$263,812",#N/A,#N/A
2021-10-04 17:21:34,2021-10-01,BSX,Boston Scientific Corp,Olson Scott,"SVP, Pres, Rhythm Management",S - Sale,$43.49,-700,"12,762",-5%,"-$30,443",#N/A,#N/A
2021-10-04 17:21:09,2021-10-01,PDCE,"Pdc Energy, Inc.",Brookman Barton R Jr,"Pres, CEO",S - Sale,$44.73,"-2,000","356,482",-1%,"-$89,458",#N/A,#N/A
2021-10-04 17:20:48,2021-09-30,ARAY,Accuray Inc,Levine Joshua,CEO,S - Sale,$3.96,"-15,741","1,088,480",-1%,"-$62,334",#N/A,#N/A
2021-10-04 17:19:56,2021-09-30,XPEL,"Xpel, Inc.",Constantine John,Former Director,S - Sale,$76.07,"-10,000","829,559",-1%,"-$760,696",#N/A,#N/A
2021-10-04 17:18:43,2021-10-01,ZUO,Zuora Inc,McElhatton Todd,CFO,S - Sale+OE,$16.81,"-14,123","40,604",-26%,"-$237,419",#N/A,#N/A
2021-10-04 17:17:47,2021-09-30,YMAB,"Y-Mabs Therapeutics, Inc.",Gad Thomas,See Remarks,S - Sale,$28.26,"-4,000","1,546,927",0%,"-$113,054",#N/A,#N/A
2021-10-04 17:16:58,2021-10-01,NRIX,"Nurix Therapeutics, Inc.",Hansen Gwenn,Chief Scientific Officer,S - Sale+OE,$29.92,-400,"14,197",-3%,"-$11,968",#N/A,#N/A
2021-10-04 17:15:45,2021-10-01,ARAY,Accuray Inc,Green Brandon W,"VP, Interim CFO",S - Sale,$3.95,"-8,755","123,330",-7%,"-$34,582",#N/A,#N/A
2021-10-04 17:15:24,2021-09-30,TNET,"Trinet Group, Inc.",Chamberlain Paul Edward,Dir,S - Sale,$95.88,-175,"35,485",0%,"-$16,779",#N/A,#N/A
2021-10-04 17:15:18,2021-10-01,ZUO,Zuora Inc,Pileggi Jennifer,"SVP, GC, Corp. Secretary",S - Sale+OE,$16.81,"-9,167","64,980",-12%,"-$154,105",#N/A,#N/A
2021-10-04 17:13:14,2021-07-01,MGUY,"Mogul Energy International, Inc.",Aura Oil Holdings Ltd.,10%,S - Sale,$0.07,"-249,950","18,548,310",-1%,"-$17,746",#N/A,#N/A
2021-10-04 17:12:03,2021-10-01,AFL,Aflac Inc,Moskowitz Joseph L,Dir,S - Sale,$52.28,-100,"18,711",-1%,"-$5,228",#N/A,#N/A
2021-10-04 17:11:24,2021-10-01,SAIL,"Sailpoint Technologies Holdings, Inc.",Melin Heidi M,Dir,S - Sale,$43.12,"-2,389","12,925",-16%,"-$103,014",#N/A,#N/A
2021-10-04 17:10:27,2021-10-01,PLMR,"Palomar Holdings, Inc.",Dowdell Robert E,Dir,S - Sale,$80.86,"-7,500","56,289",-12%,"-$606,461",#N/A,#N/A
2021-10-04 17:07:19,2021-10-01,ALK,"Alaska Air Group, Inc.",Tilden Bradley D,COB,S - Sale,$60.74,"-4,875","114,000",-4%,"-$296,098",#N/A,#N/A
2021-10-04 17:06:09,2021-09-29,NOW,"Servicenow, Inc.",Chamberlain Paul Edward,Dir,S - Sale,$620.00,-75,"9,981",-1%,"-$46,500",#N/A,#N/A
2021-10-04 17:03:30,2021-09-30,BRST,"Broad Street Realty, Inc.",Jacoby Michael Z,CEO,P - Purchase,$2.62,#ERROR!,"2,396,940",0%,#ERROR!,5750,15065
2021-10-04 17:03:16,2021-10-01,NET,"Cloudflare, Inc.",Kramer Douglas James,GC,S - Sale+OE,$112.17,"-40,000","32,652",-55%,"-$4,486,622",#N/A,#N/A
2021-10-04 17:01:02,2021-10-01,ARCT,Arcturus Therapeutics Holdings Inc.,Chivukula Pad,"Chief Scientific Officer, COO",S - Sale,$44.36,"-10,000","622,548",-2%,"-$443,600",#N/A,#N/A
2021-10-04 17:00:26,2021-10-01,TSP,Tusimple Holdings Inc.,Lu Cheng,"Pres, CEO",S - Sale+OE,$35.55,"-35,430","2,566,889",-1%,"-$1,259,472",#N/A,#N/A
2021-10-04 16:59:45,2021-10-01,TNDM,Tandem Diabetes Care Inc,Berger David B,"EVP, Bus Ops, Compliance",S - Sale+OE,$118.00,"-1,000","4,489",-18%,"-$118,000",#N/A,#N/A
2021-10-04 16:57:20,2021-10-01,KALV,"Kalvista Pharmaceuticals, Inc.",Crockett Thomas Andrew,CEO,S - Sale,$17.18,"-10,000","124,670",-7%,"-$171,841",#N/A,#N/A
2021-10-04 16:56:37,2021-10-01,DCT,"Duck Creek Technologies, Inc.",Foster Matthew R.,COO,S - Sale,$44.12,"-2,000","790,321",0%,"-$88,240",#N/A,#N/A
2021-10-04 16:55:49,2021-10-01,DCT,"Duck Creek Technologies, Inc.",Chippari Vincent A,CFO,S - Sale,$43.97,"-25,000","275,304",-8%,"-$1,099,300",#N/A,#N/A
2021-10-04 16:54:46,2021-10-01,BWXT,"Bwx Technologies, Inc.",Loving Richard W,"SVP, CAO",S - Sale,$54.10,-300,"19,638",-2%,"-$16,230",#N/A,#N/A
2021-10-04 16:53:05,2021-10-04,TYME,"Tyme Technologies, Inc.",Demurjian Michael,10%,S - Sale,$1.00,"-20,000","24,198,546",0%,"-$20,022",#N/A,#N/A
2021-10-04 16:52:02,2021-10-01,AMTB,Amerant Bancorp Inc.,Plush Gerald P,See remarks,P - Purchase,$24.92,200,"99,602",0%,#ERROR!,200,4984
2021-10-04 16:51:19,2021-10-01,BAND,Bandwidth Inc.,Suriano Douglas A,Dir,S - Sale+OE,$90.92,-98,"5,417",-2%,"-$8,910",#N/A,#N/A
2021-10-04 16:45:59,2021-09-30,PRAA,Pra Group Inc,Graham Peter M,"EVP, CFO",S - Sale,$42.73,"-3,000","50,431",-6%,"-$128,180",#N/A,#N/A
2021-10-04 16:45:51,2021-10-01,SPT,"Sprout Social, Inc.",Barretto Ryan Paul,Pres,S - Sale,$123.28,"-5,600","688,034",-1%,"-$690,392",#N/A,#N/A
2021-10-04 16:41:25,2021-10-01,INCY,Incyte Corp,Dhanak Dashyant,"EVP, Chief Scientific Officer",S - Sale,$68.67,-389,"31,263",-1%,"-$26,713",#N/A,#N/A
2021-10-04 16:40:39,2021-10-01,BAND,Bandwidth Inc.,Gonzalez Gabriela,"SVP Finance, Controller",S - Sale+OE,$86.73,-135,"7,937",-2%,"-$11,709",#N/A,#N/A
2021-10-04 16:38:59,2021-10-01,RM,Regional Management Corp.,Palomares Carlos,Dir,S - Sale,$57.78,"-5,000","44,401",-10%,"-$288,900",#N/A,#N/A
2021-10-04 16:38:50,2021-09-30,MMS,"Maximus, Inc.",Link Michelle F.,Chief of HR,S - Sale,$83.20,"-1,133","1,979",-36%,"-$94,266",#N/A,#N/A
2021-10-04 16:36:10,2021-10-01,KFS,Kingsway Financial Services Inc,Hansen Kent A,"CFO, EVP",P - Purchase,$5.41,277,"60,088",0%,#ERROR!,277,1499
2021-10-04 16:35:52,2021-09-30,UNFI,United Natural Foods Inc,Bates Ann Torre,Dir,S - Sale,$48.59,"-34,000","28,296",-55%,"-$1,652,022",#N/A,#N/A
2021-10-04 16:34:50,2021-10-01,KFS,Kingsway Financial Services Inc,Fitzgerald John Taylor Maloney,"Pres, CEO",P - Purchase,$5.41,384,"1,914,731",0%,#ERROR!,384,2077
2021-10-04 16:33:21,2021-09-30,VEEV,Veeva Systems Inc,Chamberlain Paul Edward,Dir,S - Sale,$284.00,-100,"15,985",-1%,"-$28,400",#N/A,#N/A
2021-10-04 16:32:13,2021-10-01,MAR,Marriott International Inc /md/,Linnartz Stephanie,Pres,S - Sale,$156.06,"-11,303","46,335",-20%,"-$1,763,995",#N/A,#N/A
2021-10-04 16:30:58,2021-10-01,AMCX,Amc Networks Inc.,Sapan Joshua W,Exec Vice COB,S - Sale,$47.09,"-40,000","482,865",-8%,"-$1,883,670",#N/A,#N/A
2021-10-04 16:30:19,2021-10-01,MIME,Mimecast Ltd,Anderson Karen M.,CHRO,S - Sale+OE,$64.71,"-1,859","43,688",-4%,"-$120,288",#N/A,#N/A
2021-10-04 16:30:08,2021-10-01,BAND,Bandwidth Inc.,Bottorff Rebecca,Chief People Officer,S - Sale+OE,$87.28,-183,"6,434",-3%,"-$15,972",#N/A,#N/A
2021-10-04 16:27:38,2021-10-01,BAND,Bandwidth Inc.,Carreker Marina C.,Pres,S - Sale+OE,$87.41,-106,"4,094",-3%,"-$9,265",#N/A,#N/A
2021-10-04 16:26:31,2021-10-01,PTRS,Partners Bancorp,Mote Steven R.,Dir,P - Purchase,$8.33,264,"29,936",0.01,#ERROR!,264,2199
2021-10-04 16:25:17,2021-10-01,BAND,Bandwidth Inc.,Morken David A.,"COB, CEO, 10%",S - Sale+OE,$86.89,-358,"2,492",-13%,"-$31,107",#N/A,#N/A
2021-10-04 16:23:51,2021-09-30,DBI,Designer Brands Inc.,Jordan William L,Pres,S - Sale,$14.05,"-25,000","149,428",-14%,"-$351,250",#N/A,#N/A
2021-10-04 16:23:35,2021-09-30,DBI,Designer Brands Inc.,Schottenstein Jay L,"Exec COB, 10%",P - Purchase,$13.99,#ERROR!,"4,839,869",0.04,#ERROR!,197070,2756951
2021-10-04 16:22:36,2021-10-01,PTRS,Partners Bancorp,Granger Mark L.,Dir,P - Purchase,$8.33,348,"30,797",0.01,#ERROR!,348,2899
2021-10-04 16:22:31,2021-09-30,OTC,Fomo Corp.,Szoradi Charles Attila,"Advisory Board Member, 10%",S - Sale,$0.00,"-8,909","6,799,464",0%,-$12,#N/A,#N/A
2021-10-04 16:22:08,2021-10-01,OM,"Outset Medical, Inc.",Vazquez Martin,COO,S - Sale+OE,$48.71,"-16,000","9,255",-63%,"-$779,293",#N/A,#N/A
2021-10-04 16:19:25,2021-10-01,PTRS,Partners Bancorp,Clarke Michael W,Dir,P - Purchase,$8.33,360,"176,112",0%,#ERROR!,360,2999
2021-10-04 16:17:28,2021-10-01,ADI,Analog Devices Inc,Roche Vincent,"Pres, CEO",S - Sale+OE,$168.09,"-10,000",0,-100%,"-$1,680,900",#N/A,#N/A
2021-10-04 16:17:14,2021-10-01,OM,"Outset Medical, Inc.",Trigg Leslie,CEO,S - Sale+OE,$48.70,"-42,500","259,337",-14%,"-$2,069,581",#N/A,#N/A
2021-10-04 16:17:02,2021-10-01,PTRS,Partners Bancorp,Albertine Mona D.,Dir,P - Purchase,$8.33,408,"52,140",0.01,#ERROR!,408,3399
2021-10-04 16:16:45,2021-10-01,MYGN,Myriad Genetics Inc,Lambert Nicole,See Remarks,S - Sale,$31.57,"-1,420","176,652",-1%,"-$44,835",#N/A,#N/A
2021-10-04 16:15:55,2021-10-04,SAFE,Safehold Inc.,Istar Inc.,10%,P - Purchase,$72.21,#ERROR!,"35,983,969",0%,#ERROR!,13848,999964
2021-10-04 16:15:04,2021-10-01,IPGP,Ipg Photonics Corp,Samartsev Igor,"SVP, CTO",S - Sale,$159.27,-500,"932,035",0%,"-$79,635",#N/A,#N/A
2021-10-04 16:14:45,2021-09-30,FPI,Farmland Partners Inc.,Good John A,Dir,P - Purchase,$12.10,#ERROR!,"46,490",0.14,#ERROR!,5825,70483
2021-10-04 16:14:14,2021-10-01,PTRS,Partners Bancorp,Wheatley Robert C.,Dir,P - Purchase,$8.33,534,"15,122",0.04,#ERROR!,534,4448
2021-10-04 16:13:27,2021-10-01,PODD,Insulet Corp,Petrovic Shacey,"Pres, CEO",S - Sale+OE,$282.87,"-15,000","91,079",-14%,"-$4,243,050",#N/A,#N/A
2021-10-04 16:12:16,2021-10-01,FATE,Fate Therapeutics Inc,Tahl Cindy,"GC, Secretary",S - Sale+OE,$58.83,"-50,000","108,048",-32%,"-$2,941,462",#N/A,#N/A
2021-10-04 16:11:33,2021-09-30,SCOB,Scion Tech Growth II,Pignataro Andrea,"Exec COB, 10%",P - Purchase,$9.94,349,"2,032,108",0%,#ERROR!,349,3469
2021-10-04 16:11:30,2021-10-01,PTRS,Partners Bancorp,Turner Jeffrey F.,Dir,P - Purchase,$8.33,960,"59,682",0.02,#ERROR!,960,7997
2021-10-04 16:11:02,2021-09-30,SCOB,Scion Tech Growth II,Pignataro Andrea,"Exec COB, 10%",P - Purchase,$9.94,349,"2,032,108",0%,#ERROR!,349,3469
2021-10-04 16:10:49,2021-10-01,REGN,"Regeneron Pharmaceuticals, Inc.",Ryan Arthur F,Dir,S - Sale,$569.49,-100,"23,191",0%,"-$56,949",#N/A,#N/A
